CACode,VaCode,Estimate,ASE,Flag
C13D,V46D,24.1,9.5,*
C13D,V46E,35.2,10.2,
C13D,V47A,9.1,5,**
C13D,V47B,29.5,7.3,
C13D,V47C,20.8,8.2,*
C13D,V47D,10.1,5.1,**
C13D,V47E,6.3,3.6,**
C13D,V47F,5.1,4.2,**
C13D,V47G,3.9,3.9,**
C13D,V47H,5.5,4,**
C13D,V47I,9.8,6,**
C13E,V00T,4.3,0,B
C13E,V01A,42.7,5.9,
C13E,V01B,47.6,5.8,
C13E,V01C,6.9,2.8,*
C13E,V01D,2.8,1.9,**
C13E,V02A,2,1.8,**
C13E,V02B,8.4,3.6,*
C13E,V02C,84.9,4.6,
C13E,V02D,3.1,1.6,**
C13E,V02E,1.7,1.3,**
C13E,V03A,52.8,5.8,
C13E,V03B,38.6,5.1,
C13E,V03C,6.7,2.4,*
C13E,V03D,2,1.6,**
C13E,V04A,9.3,3.2,*
C13E,V04B,4.9,2.4,*
C13E,V04C,20.3,4,
C13E,V04D,9.1,2.7,
C13E,V04E,15.5,4.9,*
C13E,V04F,18,3.7,
C13E,V04G,4.9,3.1,**
C13E,V04H,18,4.2,
C13E,V04M,6.7,0.2,
C13E,V05A,20.8,4.2,
C13E,V05B,33.6,4.5,
C13E,V05C,41.1,5.1,
C13E,V05D,4.5,2,*
C13E,V06A,4.7,2.3,*
C13E,V06B,33,5.8,
C13E,V06C,62.4,6.4,
C13E,V07A,42.9,6.6,
C13E,V07B,57.1,6.6,
C13E,V08A,21,8.3,*
C13E,V08B,28.7,8.4,
C13E,V08C,50.3,13.6,
C13E,V09A,26.9,5.3,
C13E,V09B,50,5.8,
C13E,V09C,15.8,4.9,*
C13E,V09D,7.3,3.4,*
C13E,V10A,55,15.6,
C13E,V11A,25.4,14.5,**
C13E,V12A,29.8,13.6,*
C13E,V13A,8.3,8.3,**
C13E,V14A,64.2,13.8,
C13E,V15A,19.9,16.8,**
C13E,V16A,18.4,13.4,**
C13E,V17A,88,3.4,
C13E,V17B,10.1,3.2,*
C13E,V17C,S,,S
C13E,V17D,1.4,0.9,**
C13E,V18A,66.4,5.8,
C13E,V18B,22.9,4.8,
C13E,V18C,6.5,2.7,*
C13E,V18D,3.5,2.1,**
C13E,V18E,S,,S
C13E,V19A,3.4,2,**
C13E,V19B,9.5,3.5,*
C13E,V19C,10.9,3.9,*
C13E,V19D,76.2,5.3,
C13E,V20A,43.6,13.4,*
C13E,V21A,31.2,14.3,*
C13E,V22A,23.4,10.6,*
C13E,V23A,14,7.7,**
C13E,V24A,28.7,6.1,
C13E,V24B,10,2.7,
C13E,V24C,4.8,2.4,**
C13E,V24D,3.8,2.4,**
C13E,V24E,46,6.4,
C13E,V24F,6.7,3.6,**
C13E,V25A,53.3,5.2,
C13E,V25B,28.8,4.5,
C13E,V25C,11.6,2.9,
C13E,V25D,4.3,2.6,**
C13E,V25E,1.9,1.6,**
C13E,V26A,52.2,13.2,
C13E,V27A,21.8,10.3,*
C13E,V28A,32.5,12.9,*
C13E,V29A,22.5,10.7,*
C13E,V29B,43.7,9.6,
C13E,V29C,6.2,6.1,**
C13E,V29D,22.6,10.3,*
C13E,V29E,5,5,***
C13E,V30A,12.2,3.8,*
C13E,V30B,12.5,3.9,*
C13E,V30C,14.1,4.2,
C13E,V30D,11.8,3.2,
C13E,V30E,49.3,6.9,
C13E,V31A,39,6.5,
C13E,V32A,11.3,4,*
C13E,V33A,5.5,3.4,**
C13E,V34A,26.1,6,
C13E,V35A,25.1,6.5,
C13E,V36A,2.3,1.7,**
C13E,V37A,41.8,10.3,
C13E,V37B,21.7,9.7,*
C13E,V37C,6.8,4.4,**
C13E,V37D,6.4,4,**
C13E,V37E,21.3,7,*
C13E,V37F,2,2.3,***
C13E,V38A,41,16.4,*
C13E,V39A,9.4,6.7,**
C13E,V40A,S,,S
C13E,V41A,28.4,17.2,**
C13E,V42A,16.4,10.4,**
C13E,V43A,16.4,11.7,**
C13E,V44A,13.4,3,
C13E,V44B,21.9,5.5,
C13E,V44C,10.6,2.8,
C13E,V44D,16.4,4.2,
C13E,V44E,37.7,5.9,
C13E,V45A,40.2,7.4,
C13E,V45B,25.6,6.8,
C13E,V45C,16.2,4.7,
C13E,V45D,9.5,4.4,*
C13E,V45E,8.5,4.2,*
C13E,V46A,34.3,13.7,*
C13E,V46B,14.9,11.5,**
C13E,V46C,S,,S
C13E,V46D,24.2,11.6,*
C13E,V46E,21.9,12.4,**
C13E,V47A,17.4,6.5,*
C13E,V47B,24.9,11,*
C13E,V47C,12.7,6.7,**
C13E,V47D,9.4,6.1,**
C13E,V47E,7.4,4.5,**
C13E,V47F,9.8,4.9,*
C13E,V47G,3,2.6,**
C13E,V47H,6.2,5,**
C13E,V47I,9.3,6.3,**
C13F,V00T,2.4,0,B
C13F,V01A,44.8,8.1,
C13F,V01B,37.2,6.7,
C13F,V01C,10.2,4.8,*
C13F,V01D,7.9,3.4,*
C13F,V02A,S,,S
C13F,V02B,1.6,1.4,**
C13F,V02C,95.6,2.9,
C13F,V02D,S,,S
C13F,V02E,1.7,1.6,**
C13F,V03A,59.8,7.5,
C13F,V03B,33.1,7.4,
C13F,V03C,4.9,2.9,**
C13F,V03D,2.2,1.7,**
C13F,V04A,10.6,5.6,**
C13F,V04B,5.5,2.8,**
C13F,V04C,18.5,4.9,
C13F,V04D,10.5,4.8,*
C13F,V04E,14,4.3,*
C13F,V04F,16.8,6.8,*
C13F,V04G,4.9,3.4,**
C13F,V04H,19.2,6.5,*
C13F,V04M,6.7,0.4,
C13F,V05A,20.4,5.5,
C13F,V05B,22.9,5,
C13F,V05C,52.9,7.3,
C13F,V05D,3.7,3.4,**
C13F,V06A,5.6,3.8,**
C13F,V06B,30.9,7.9,
C13F,V06C,63.5,8.7,
C13F,V07A,42.7,5.7,
C13F,V07B,57.3,5.7,
C13F,V08A,20.4,9.3,*
C13F,V08B,29.2,7.4,
C13F,V08C,50.4,9.1,
C13F,V09A,28.6,8.2,
C13F,V09B,46.4,6.9,
C13F,V09C,20.8,6.8,*
C13F,V09D,4.1,2.3,**
C13F,V10A,71.2,17.6,
C13F,V11A,27,12.4,*
C13F,V12A,33.2,21.3,**
C13F,V13A,S,,S
C13F,V14A,79.8,20,
C13F,V15A,S,,S
C13F,V16A,S,,S
C13F,V17A,87.6,5.3,
C13F,V17B,5.2,2.6,**
C13F,V17C,4.5,4.3,**
C13F,V17D,2.8,2.4,**
C13F,V18A,73.6,7.2,
C13F,V18B,13.5,4.8,*
C13F,V18C,5.2,3.3,**
C13F,V18D,5.5,3.9,**
C13F,V18E,2.3,2.6,***
C13F,V19A,1.6,1.4,**
C13F,V19B,9.9,4.5,*
C13F,V19C,14.8,7.4,*
C13F,V19D,73.7,7.9,
C13F,V20A,52.8,16.4,*
C13F,V21A,37.8,15.6,*
C13F,V22A,8.1,8.2,***
C13F,V23A,14.7,12.4,**
C13F,V24A,21.1,5.8,
C13F,V24B,9.3,4.4,*
C13F,V24C,15.3,5.6,*
C13F,V24D,5.4,4.8,**
C13F,V24E,41.4,7.9,
C13F,V24F,7.4,3.6,*
C13F,V25A,60.7,8,
C13F,V25B,20.2,4.3,
C13F,V25C,11.6,4.1,*
C13F,V25D,5,2.9,**
C13F,V25E,2.4,1.9,**
C13F,V26A,66.9,14.4,
C13F,V27A,13.1,7.9,**
C13F,V28A,29.1,14.4,*
C13F,V29A,19.4,16.6,**
C13F,V29B,47.4,15.6,*
C13F,V29C,6.4,7.6,***
C13F,V29D,11.2,9.3,**
C13F,V29E,15.7,11.5,**
C13F,V30A,12.2,5.5,*
C13F,V30B,6.5,4.4,**
C13F,V30C,4.2,2.4,**
C13F,V30D,7.3,3.2,*
C13F,V30E,69.8,9.1,
C13F,V31A,45.9,8.4,
C13F,V32A,13.4,5.2,*
C13F,V33A,6.4,4,**
C13F,V34A,20.4,7.4,*
C13F,V35A,27.7,10.4,*
C13F,V36A,7.7,4.4,**
C13F,V37A,33.8,14.9,*
C13F,V37B,7.5,5.7,**
C13F,V37C,12.8,5,*
C13F,V37D,S,,S
C13F,V37E,42.7,15.3,*
C13F,V37F,S,,S
C13F,V38A,32,16,*
C13F,V39A,16.8,11.9,**
C13F,V40A,7.6,7.2,**
C13F,V41A,7.8,7.7,**
C13F,V42A,45.7,24.3,**
C13F,V43A,9.7,7.4,**
C13F,V44A,12.7,5.6,*
C13F,V44B,19.5,5.1,
C13F,V44C,12.4,6.1,*
C13F,V44D,16.4,5.9,*
C13F,V44E,39,7,
C13F,V45A,42.5,8.4,
C13F,V45B,19.2,10.3,**
C13F,V45C,14.8,7.2,*
C13F,V45D,9.4,7.3,**
C13F,V45E,14.1,7.3,**
C13F,V46A,15.4,13.3,**
C13F,V46B,20.8,16.3,**
C13F,V46C,8.8,8.5,**
C13F,V46D,19.2,14.5,**
C13F,V46E,35.9,21.3,**
C13F,V47A,5.9,6,***
C13F,V47B,26.3,12.4,*
C13F,V47C,16.9,8.2,*
C13F,V47D,6.8,5.1,**
C13F,V47E,15.9,12.6,**
C13F,V47F,10.2,9.5,**
C13F,V47G,4.6,6.1,***
C13F,V47H,3.8,3.7,**
C13F,V47I,9.7,11.8,***
C13G,V00T,4.9,0,B
C13G,V01A,41.5,4.8,
C13G,V01B,45.6,5.2,
C13G,V01C,7.2,3.5,*
C13G,V01D,5.8,2.4,*
C13G,V02A,1.5,1.4,**
C13G,V02B,4.2,1.8,*
C13G,V02C,88.4,3.5,
C13G,V02D,3.5,1.9,**
C13G,V02E,2.4,2,**
C13G,V03A,53.3,6,
C13G,V03B,37.9,4.5,
C13G,V03C,6.5,3,*
C13G,V03D,2.3,1.2,**
C13G,V04A,6.4,2.7,*
C13G,V04B,5.9,3.2,**
C13G,V04C,21.8,4.6,
C13G,V04D,9.5,2.6,
C13G,V04E,14.9,3.2,
C13G,V04F,13.5,3.4,
C13G,V04G,5.6,2,*
C13G,V04H,22.3,4.1,
C13G,V04M,6.9,0.2,
C13G,V05A,22.5,4.4,
C13G,V05B,32.6,4.7,
C13G,V05C,40.2,5.1,
C13G,V05D,4.7,2.6,**
C13G,V06A,3.6,2,**
C13G,V06B,36.4,5.1,
C13G,V06C,60.1,5.6,
C13G,V07A,42.2,5.5,
C13G,V07B,57.8,5.5,
C13G,V08A,19.9,6.5,*
C13G,V08B,21.4,7.9,*
C13G,V08C,58.7,8.7,
C13G,V09A,24.2,4.6,
C13G,V09B,55.4,5.3,
C13G,V09C,16.9,3.6,
C13G,V09D,3.6,2.5,**
C13G,V10A,69.7,16.6,
C13G,V11A,20.9,16.2,**
C13G,V12A,33.7,14.8,*
C13G,V13A,30.5,17,**
C13G,V14A,51.3,17.6,*
C13G,V15A,22.4,15.4,**
C13G,V16A,19.7,14.3,**
C13G,V17A,83.1,4.5,
C13G,V17B,11.7,3.9,*
C13G,V17C,3.1,2,**
C13G,V17D,2.1,1.2,**
C13G,V18A,61.7,6.1,
C13G,V18B,23.5,4.9,
C13G,V18C,7,2.7,*
C13G,V18D,6.5,2.9,*
C13G,V18E,1.4,1.2,**
C13G,V19A,4.8,4.2,**
C13G,V19B,11.8,3.5,
C13G,V19C,12.9,3.4,
C13G,V19D,70.5,5.9,
C13G,V20A,52.7,9.9,
C13G,V21A,45.4,14.8,*
C13G,V22A,14.9,7.9,**
C13G,V23A,34.4,12.9,*
C13G,V24A,21.3,4.6,
C13G,V24B,9.5,3.3,*
C13G,V24C,12.6,3.8,
C13G,V24D,1.5,1.3,**
C13G,V24E,48.7,6.9,
C13G,V24F,6.4,3.5,**
C13G,V25A,55.8,6.6,
C13G,V25B,25.8,4.4,
C13G,V25C,13.2,3.8,
C13G,V25D,2,1.3,**
C13G,V25E,3.2,2,**
C13G,V26A,47.7,12.3,
C13G,V27A,45.6,17.7,*
C13G,V28A,26,11.8,*
C13G,V29A,12.8,5.3,*
C13G,V29B,57.9,10.2,
C13G,V29C,S,,S
C13G,V29D,17.6,8.7,*
C13G,V29E,11.7,5.3,*
C13G,V30A,14.9,3.6,
C13G,V30B,8.8,3.2,*
C13G,V30C,12.9,3.4,
C13G,V30D,15.2,3.7,
C13G,V30E,48.2,5,
C13G,V31A,43,4.7,
C13G,V32A,20.6,5.5,
C13G,V33A,5.9,2.9,*
C13G,V34A,29.8,4.8,
C13G,V35A,31.4,5.3,
C13G,V36A,4.2,2.4,**
C13G,V37A,43.7,9.8,
C13G,V37B,14.1,6,*
C13G,V37C,9.2,4.5,*
C13G,V37D,5.5,3.7,**
C13G,V37E,25.8,10.1,*
C13G,V37F,1.8,1.8,***
C13G,V38A,26.1,10.5,*
C13G,V39A,21.8,14.8,**
C13G,V40A,S,,S
C13G,V41A,8.2,6.5,**
C13G,V42A,48.3,14.6,*
C13G,V43A,10.3,9.4,**
C13G,V44A,20.3,5.3,
C13G,V44B,19.4,4.5,
C13G,V44C,12.4,3.5,
C13G,V44D,15.7,3.5,
C13G,V44E,32.2,6.2,
C13G,V45A,37.3,7.6,
C13G,V45B,25.1,7.2,
C13G,V45C,17.5,6.7,*
C13G,V45D,9.2,3.6,*
C13G,V45E,10.9,4.9,*
C13G,V46A,20,8.1,*
C13G,V46B,22.6,10.2,*
C13G,V46C,12.3,10.8,**
C13G,V46D,21.2,10.2,*
C13G,V46E,23.9,8.7,*
C13G,V47A,15.9,7.7,*
C13G,V47B,15,6,*
C13G,V47C,15.9,7.1,*
C13G,V47D,20,7.2,*
C13G,V47E,7,4.2,**
C13G,V47F,9.5,4.9,**
C13G,V47G,3.9,3.6,**
C13G,V47H,6.5,4.2,**
C13G,V47I,6.2,3.9,**
C13H,V00T,10.8,0,B
C13H,V01A,44,4,
C13H,V01B,44.5,4.1,
C13H,V01C,5.5,1.8,*
C13H,V01D,6.1,1.9,*
C13H,V02A,2.9,1.6,**
C13H,V02B,11.5,5.1,*
C13H,V02C,81.7,6.3,
C13H,V02D,2.8,1.2,*
C13H,V02E,1.2,0.9,**
C13H,V03A,57.6,5.6,
C13H,V03B,36,4.9,
C13H,V03C,4.5,1.7,*
C13H,V03D,1.8,1.1,**
C13H,V04A,8.3,1.9,
C13H,V04B,8.4,2.4,
C13H,V04C,18.9,2.6,
C13H,V04D,11.6,2.4,
C13H,V04E,20,2.9,
C13H,V04F,13.9,2.3,
C13H,V04G,4.5,1.5,*
C13H,V04H,14.5,2.6,
C13H,V04M,6.5,0.2,
C13H,V05A,22.2,3.3,
C13H,V05B,31.1,4,
C13H,V05C,41,4.1,
C13H,V05D,5.6,2.1,*
C13H,V06A,3.1,1.3,*
C13H,V06B,32.8,3.8,
C13H,V06C,64,4.2,
C13H,V07A,41.5,3.8,
C13H,V07B,58.5,3.8,
C13H,V08A,17.1,4.9,
C13H,V08B,28.1,5.8,
C13H,V08C,54.9,5.9,
C13H,V09A,25.4,4.1,
C13H,V09B,51.7,3.8,
C13H,V09C,18.1,3.3,
C13H,V09D,4.7,1.6,*
C13H,V10A,54.4,11.6,
C13H,V11A,22.1,8.7,*
C13H,V12A,43,12.1,
C13H,V13A,8.8,6.3,**
C13H,V14A,61.6,12,
C13H,V15A,23.7,11.6,*
C13H,V16A,16.4,8.4,**
C13H,V17A,87.6,2.8,
C13H,V17B,6.9,1.7,
C13H,V17C,2.1,1.2,**
C13H,V17D,3.5,2.1,**
C13H,V18A,71,4.4,
C13H,V18B,18.2,3.6,
C13H,V18C,6.3,1.7,
C13H,V18D,3.1,1.2,*
C13H,V18E,1.3,1,**
C13H,V19A,4.3,1.9,*
C13H,V19B,16.7,3.9,
C13H,V19C,9.6,2.5,
C13H,V19D,69.4,5.1,
C13H,V20A,47.6,10.2,
C13H,V21A,26.9,8.3,*
C13H,V22A,9,4.9,**
C13H,V23A,25.5,9.7,*
C13H,V24A,35.3,4.6,
C13H,V24B,16.5,3.3,
C13H,V24C,16.7,3.6,
C13H,V24D,2.1,1.2,**
C13H,V24E,23.9,4.5,
C13H,V24F,5.5,1.8,*
C13H,V25A,54.6,4.7,
C13H,V25B,26.5,3.3,
C13H,V25C,10.4,2.1,
C13H,V25D,2.7,0.9,*
C13H,V25E,5.9,3.7,**
C13H,V26A,52.2,10.3,
C13H,V27A,24.7,11.7,*
C13H,V28A,29.7,8.5,
C13H,V29A,17.5,5.9,*
C13H,V29B,62.7,6.4,
C13H,V29C,S,,S
C13H,V29D,6.7,3.6,**
C13H,V29E,12.8,4.6,*
C13H,V30A,16.9,3.6,
C13H,V30B,10.3,2.4,
C13H,V30C,13.3,3.2,
C13H,V30D,14.4,2.8,
C13H,V30E,45.1,5.6,
C13H,V31A,53.6,5,
C13H,V32A,15.6,4.1,
C13H,V33A,4.2,2.3,**
C13H,V34A,21.9,3.9,
C13H,V35A,15.9,3.2,
C13H,V36A,5.7,2.3,*
C13H,V37A,40.2,8.2,
C13H,V37B,12.3,4.4,*
C13H,V37C,9.7,4.3,*
C13H,V37D,7.8,3.6,*
C13H,V37E,27.8,6.4,
C13H,V37F,2.2,1.6,**
C13H,V38A,46.7,11.7,
C13H,V39A,19.1,10.6,**
C13H,V40A,7.9,5.8,**
C13H,V41A,10.9,7.2,**
C13H,V42A,24.5,8.6,*
C13H,V43A,5.7,4.6,**
C13H,V44A,17.2,4.4,
C13H,V44B,17.5,3.2,
C13H,V44C,11,2.6,
C13H,V44D,17,2.8,
C13H,V44E,37.4,4.1,
C13H,V45A,41.8,6.4,
C13H,V45B,19.7,4.2,
C13H,V45C,14.3,4.4,*
C13H,V45D,9,3.3,*
C13H,V45E,15.3,4.6,
C13H,V46A,17.2,7.1,*
C13H,V46B,25.3,12.3,*
C13H,V46C,8.3,6.4,**
C13H,V46D,31.8,9.8,*
C13H,V46E,17.5,9.1,**
C13H,V47A,17.6,6.2,*
C13H,V47B,20.7,6.2,*
C13H,V47C,9.4,3.9,*
C13H,V47D,11.7,6.9,**
C13H,V47E,8.5,3.7,*
C13H,V47F,6.2,2.8,*
C13H,V47G,6.7,3.9,**
C13H,V47H,7.1,2.8,*
C13H,V47I,12,4.8,*
C13I,V00T,3.8,0,B
C13I,V01A,51.4,11.3,
C13I,V01B,40.9,11.4,
C13I,V01C,5.3,2.1,*
C13I,V01D,2.5,1.6,**
C13I,V02A,S,,S
C13I,V02B,4.4,2.7,**
C13I,V02C,93.8,3.3,
C13I,V02D,1.1,1,**
C13I,V02E,S,,S
C13I,V03A,65.9,5.7,
C13I,V03B,23.3,6.6,
C13I,V03C,5.3,3.4,**
C13I,V03D,5.6,3.6,**
C13I,V04A,8,3.9,*
C13I,V04B,7,3.5,**
C13I,V04C,16.5,4.4,
C13I,V04D,12.8,4,*
C13I,V04E,17.3,5,
C13I,V04F,10.7,3.9,*
C13I,V04G,3.8,2.6,**
C13I,V04H,23.9,6,
C13I,V04M,6.9,0.3,
C13I,V05A,15.7,7.1,*
C13I,V05B,25.2,6.9,
C13I,V05C,54.1,5.8,
C13I,V05D,5.1,2.7,**
C13I,V06A,2.4,1.7,**
C13I,V06B,20.6,6.4,*
C13I,V06C,77,6.7,
C13I,V07A,30.4,6.9,
C13I,V07B,69.6,6.9,
C13I,V08A,12.7,10.7,**
C13I,V08B,11.3,5.6,*
C13I,V08C,76,11.9,
C13I,V09A,35.1,6.4,
C13I,V09B,50.7,8.3,
C13I,V09C,11.3,4.4,*
C13I,V09D,2.8,2.5,**
C13I,V10A,64.8,15.7,
C13I,V11A,18.6,9.4,**
C13I,V12A,22.6,15.6,**
C13I,V13A,S,,S
C13I,V14A,74.1,21.3,
C13I,V15A,18.2,24,***
C13I,V16A,19.4,20.2,***
C13I,V17A,89.5,3.1,
C13I,V17B,7.2,2.9,*
C13I,V17C,2.2,1.6,**
C13I,V17D,1.1,0.8,**
C13I,V18A,76.2,7.6,
C13I,V18B,16.9,6.5,*
C13I,V18C,5.2,3.4,**
C13I,V18D,1.5,1.8,***
C13I,V18E,S,,S
C13I,V19A,1.9,1.3,**
C13I,V19B,7.7,3.9,**
C13I,V19C,6.8,3.5,**
C13I,V19D,83.5,6.7,
C13I,V20A,40,25.9,**
C13I,V21A,35.7,20.4,**
C13I,V22A,S,,S
C13I,V23A,24.4,18.2,**
C13I,V24A,38.1,10.2,
C13I,V24B,5.2,2.9,**
C13I,V24C,4.2,3.4,**
C13I,V24D,1.4,1.9,***
C13I,V24E,48.5,10.6,
C13I,V24F,2.7,1.8,**
C13I,V25A,73.8,6.6,
C13I,V25B,20,6.7,*
C13I,V25C,4.2,1.9,*
C13I,V25D,1.3,1.7,***
C13I,V25E,0.7,0.7,**
C13I,V26A,56,27,*
C13I,V27A,29.5,29.9,***
C13I,V28A,15.6,14,**
C13I,V29A,24.1,24.3,***
C13I,V29B,49.8,18.1,*
C13I,V29C,S,,S
C13I,V29D,22.9,16.3,**
C13I,V29E,2.5,3,***
C13I,V30A,21.5,12.6,**
C13I,V30B,8.7,3.9,*
C13I,V30C,8.6,5,**
C13I,V30D,10.5,7.1,**
C13I,V30E,50.7,6.4,
C13I,V31A,49.8,10.2,
C13I,V32A,11.8,5.7,*
C13I,V33A,2.2,2.6,***
C13I,V34A,14.6,8.9,**
C13I,V35A,29.3,8.3,
C13I,V36A,2.5,4.5,***
C13I,V37A,44.1,19.1,*
C13I,V37B,15.6,9,**
C13I,V37C,4.8,3.7,**
C13I,V37D,7.3,5.6,**
C13I,V37E,27.4,13.2,*
C13I,V37F,S,,S
C13I,V38A,30.2,18.7,**
C13I,V39A,22.9,12.1,**
C13I,V40A,S,,S
C13I,V41A,7.5,7.4,**
C13I,V42A,37.6,15.3,*
C13I,V43A,9,15.3,***
C13I,V44A,19.7,5.3,
C13I,V44B,22.6,12.4,**
C13I,V44C,10.2,3.4,*
C13I,V44D,20.4,5.9,
C13I,V44E,27,10,*
C13I,V45A,42.2,13.4,*
C13I,V45B,17.3,6.9,*
C13I,V45C,15.9,6.4,*
C13I,V45D,8.7,7,**
C13I,V45E,15.8,6.3,*
C13I,V46A,26.8,15.7,**
C13I,V46B,11.5,9.2,**
C13I,V46C,8.6,7.5,**
C13I,V46D,21.8,14,**
C13I,V46E,31.3,16.4,**
C13I,V47A,14.8,8.4,**
C13I,V47B,20.7,10.9,**
C13I,V47C,12.3,7.6,**
C13I,V47D,22.6,20.8,**
C13I,V47E,5.2,4,**
C13I,V47F,12.4,7.2,**
C13I,V47G,S,,S
C13I,V47H,6.6,4.4,**
C13I,V47I,4.5,5.3,***
C13J,V00T,13,0,B
C13J,V01A,47.4,4.4,
C13J,V01B,43.9,4.1,
C13J,V01C,5,2,*
C13J,V01D,3.6,1.1,
C13J,V02A,1.1,0.8,**
C13J,V02B,1.2,0.7,**
C13J,V02C,96.2,1.7,
C13J,V02D,0.8,0.5,**
C13J,V02E,0.8,0.9,***
C13J,V03A,55.7,4.1,
C13J,V03B,38.4,4.4,
C13J,V03C,4,1.6,*
C13J,V03D,2,1.1,**
C13J,V04A,7.2,1.9,
C13J,V04B,6.4,1.7,
C13J,V04C,18.8,2.6,
C13J,V04D,9.4,2,
C13J,V04E,17.6,2.8,
C13J,V04F,17.9,3.1,
C13J,V04G,8.7,2,
C13J,V04H,13.9,2.8,
C13J,V04M,6.8,0.2,
C13J,V05A,13.6,2.4,
C13J,V05B,26.2,3.5,
C13J,V05C,54.7,4.3,
C13J,V05D,5.5,1.4,
C13J,V06A,1.5,0.7,*
C13J,V06B,23.4,3.4,
C13J,V06C,75.1,3.3,
C13J,V07A,28.2,4.6,
C13J,V07B,71.8,4.6,
C13J,V08A,10.2,4.6,*
C13J,V08B,15.3,4.4,
C13J,V08C,74.5,6.5,
C13J,V09A,36.7,3.8,
C13J,V09B,51.2,3.8,
C13J,V09C,8.6,1.9,
C13J,V09D,3.6,1.4,*
C13J,V10A,54.9,13.3,
C13J,V11A,10.7,7.9,**
C13J,V12A,50.9,13.2,
C13J,V13A,14.3,9.4,**
C13J,V14A,52.2,17.3,*
C13J,V15A,34.3,18.4,**
C13J,V16A,13,9.6,**
C13J,V17A,86.6,2.7,
C13J,V17B,8.2,2.1,
C13J,V17C,2.5,1.1,*
C13J,V17D,2.7,1.4,**
C13J,V18A,70.6,3.5,
C13J,V18B,19.4,3,
C13J,V18C,4.4,1.2,
C13J,V18D,4.1,1.2,
C13J,V18E,1.5,1,**
C13J,V19A,3.1,1.1,*
C13J,V19B,14.6,2.6,
C13J,V19C,12.8,3.2,
C13J,V19D,69.6,4.2,
C13J,V20A,36.6,8.4,
C13J,V21A,35,7,
C13J,V22A,16.9,6.1,*
C13J,V23A,27.8,6.9,
C13J,V24A,56.1,4.4,
C13J,V24B,4.8,1.5,*
C13J,V24C,2.6,1.1,*
C13J,V24D,S,,S
C13J,V24E,31,4.4,
C13J,V24F,5.4,1.8,*
C13J,V25A,70.6,4.2,
C13J,V25B,19.8,3.3,
C13J,V25C,6.7,2.4,*
C13J,V25D,2.1,1,*
C13J,V25E,0.8,0.6,**
C13J,V26A,42.8,10.9,
C13J,V27A,24.7,10.1,*
C13J,V28A,36.6,12.9,*
C13J,V29A,31,7.1,
C13J,V29B,54.1,6.2,
C13J,V29C,S,,S
C13J,V29D,3.7,2.5,**
C13J,V29E,11,4,*
C13J,V30A,17.5,2.6,
C13J,V30B,10.1,2.3,
C13J,V30C,8.6,2.5,
C13J,V30D,12,2.3,
C13J,V30E,51.8,3.9,
C13J,V31A,51.4,5.3,
C13J,V32A,10.4,2.2,
C13J,V33A,3.3,1.8,**
C13J,V34A,17.5,3.8,
C13J,V35A,27.4,3.6,
C13J,V36A,3.1,1.6,**
C13J,V37A,36.8,6.1,
C13J,V37B,14,4.6,*
C13J,V37C,9.6,4,*
C13J,V37D,5.7,3.2,**
C13J,V37E,33.2,6,
C13J,V37F,0.7,1,***
C13J,V38A,42.1,10.5,
C13J,V39A,8.8,4.7,**
C13J,V40A,3.7,3.9,***
C13J,V41A,10.6,6.2,**
C13J,V42A,44.1,9.3,
C13J,V43A,4.1,4,**
C13J,V44A,17.3,3.4,
C13J,V44B,16.8,2.8,
C13J,V44C,11.3,2.2,
C13J,V44D,18.2,2.5,
C13J,V44E,36.4,4.3,
C13J,V45A,41.3,5.4,
C13J,V45B,21.4,3.9,
C13J,V45C,15.7,3.7,
C13J,V45D,10,4,*
C13J,V45E,11.6,4,*
C13J,V46A,32.2,8.3,
C13J,V46B,10.2,4.5,*
C13J,V46C,11.7,4.8,*
C13J,V46D,18.9,6.5,*
C13J,V46E,27,7.2,
C13J,V47A,16.1,5.2,*
C13J,V47B,19.2,4.9,
C13J,V47C,14.7,5.4,*
C13J,V47D,8.3,4.2,**
C13J,V47E,8,4.3,**
C13J,V47F,14.6,4.1,
C13J,V47G,4,2.8,**
C13J,V47H,6.1,3.3,**
C13J,V47I,9,4.1,*
C13K,V00T,4.8,0,B
C13K,V01A,42.5,6.2,
C13K,V01B,46.7,5.8,
C13K,V01C,4.6,2.9,**
C13K,V01D,6.3,3.7,**
C13K,V02A,3.2,2.1,**
C13K,V02B,7.5,3.9,**
C13K,V02C,85.1,5,
C13K,V02D,2.4,1.4,**
C13K,V02E,1.8,1.4,**
C13K,V03A,57.2,6.8,
C13K,V03B,37.8,6.3,
C13K,V03C,3.2,2.7,**
C13K,V03D,1.9,1.2,**
C13K,V04A,9.9,5.2,**
C13K,V04B,3.5,1.8,**
C13K,V04C,18.6,4.2,
C13K,V04D,11.8,4.8,*
C13K,V04E,17.3,4.5,
C13K,V04F,20.1,4.9,
C13K,V04G,7.8,3.3,*
C13K,V04H,11.2,4.1,*
C13K,V04M,6.7,0.3,
C13K,V05A,23.6,6.1,
C13K,V05B,28.1,5.7,
C13K,V05C,42.8,6.9,
C13K,V05D,5.5,3,**
C13K,V06A,3.2,2.2,**
C13K,V06B,28.1,7.9,
C13K,V06C,68.8,8.3,
C13K,V07A,33.5,8.3,
C13K,V07B,66.5,8.3,
