CACode,VaCode,Estimate,ASE,Flag
C11B,V20G,7.6,1.8,
C11B,V21A,68.4,2.9,
C11B,V21B,31.6,2.9,
C11B,V22A,8.6,2,
C11B,V22B,7.2,1.7,
C11B,V22C,52.9,3.2,
C11B,V22D,4.9,1.4,
C11B,V22E,6.3,1.5,
C11B,V22F,2.4,0.9,*
C11B,V22G,13.4,2.2,
C11B,V22H,4.3,1.2,
C11B,V23A,65.5,3.3,
C11B,V23B,34.5,3.3,
C11B,V24A,12.4,2.1,
C11B,V24B,34.7,3.4,
C11B,V24C,14.6,2.5,
C11B,V24D,10.4,2.2,
C11B,V24E,13.5,2.3,
C11B,V24F,14.4,2.7,
C11B,V25A,65,2.9,
C11B,V25B,35,2.9,
C11B,V26A,6.9,1.9,
C11B,V26B,7.3,1.9,
C11B,V26C,25.3,3,
C11B,V26D,18,2.2,
C11B,V26E,25.7,3.1,
C11B,V26F,16.9,2.8,
C11B,V27A,17,1.7,
C11B,V27B,83,1.7,
C11B,V28A,49.1,3.2,
C11B,V29A,96,0.9,
C11B,V30A,86.5,2.1,
C11C,V00T,6.3,0.8,
C11C,V01A,6.5,2.7,*
C11C,V01B,14.7,5,*
C11C,V01C,10.9,3.8,*
C11C,V01D,18.8,4.4,
C11C,V01E,19.7,4.5,
C11C,V01F,14.4,4.7,*
C11C,V01G,15.1,6.3,*
C11C,V01M,7.2,0.3,
C11C,V02A,38.4,6,
C11C,V02B,17.1,4.8,
C11C,V02C,9.5,3.4,*
C11C,V02D,13.1,3.8,
C11C,V02E,11,4.2,*
C11C,V02F,4.4,2.7,**
C11C,V02G,6.5,5.6,**
C11C,V02M,5,0.4,
C11C,V03A,57.6,7.2,
C11C,V03B,38.5,7.2,
C11C,V03C,3.6,2.2,**
C11C,V03D,S,,S
C11C,V04F,S,,S
C11C,V05A,S,,S
C11C,V06A,44.1,7,
C11C,V06B,43.1,6.7,
C11C,V06C,10.1,3.8,*
C11C,V06D,2.7,1.4,**
C11C,V07A,73.9,24,*
C11C,V08A,29.6,23.6,**
C11C,V09A,60.7,7.3,
C11C,V09B,35.4,7.8,
C11C,V09C,3.5,2.1,**
C11C,V09D,0.5,0.6,***
C11C,V10A,S,,S
C11C,V11A,S,,S
C11C,V12A,40.3,6.4,
C11C,V12B,35.1,6,
C11C,V12C,9.8,3.5,*
C11C,V12D,14.8,6.8,*
C11C,V13A,25.9,17.2,**
C11C,V14A,36.8,28.1,**
C11C,V15A,33.4,22.3,**
C11C,V16A,16.4,16.1,**
C11C,V17A,16.3,5.5,*
C11C,V17B,83.7,5.5,
C11C,V18A,13,10.7,**
C11C,V18B,49.8,13,
C11C,V18C,10.9,8.3,**
C11C,V18D,4.4,6.1,***
C11C,V18E,9.8,11.4,***
C11C,V18F,12.2,11,**
C11C,V19A,31.8,5.4,
C11C,V19B,68.2,5.4,
C11C,V20A,23.9,8.3,*
C11C,V20B,7.9,4.1,**
C11C,V20C,6.1,4.9,**
C11C,V20D,18.1,7.8,*
C11C,V20E,S,,S
C11C,V20F,28.4,11.9,*
C11C,V20G,14.9,7.8,**
C11C,V21A,34.4,6.4,
C11C,V21B,65.6,6.4,
C11C,V22A,5.8,4.7,**
C11C,V22B,8.6,5.7,**
C11C,V22C,57.1,9.4,
C11C,V22D,3.8,3.4,**
C11C,V22E,6.2,3.8,**
C11C,V22F,1.7,2.7,***
C11C,V22G,10.7,7,**
C11C,V22H,6,4.3,**
C11C,V23A,45.7,6.7,
C11C,V23B,54.3,6.7,
C11C,V24A,15.4,7.1,*
C11C,V24B,25.2,7.4,
C11C,V24C,22.4,8.6,*
C11C,V24D,14.2,6.4,*
C11C,V24E,6.7,4.2,**
C11C,V24F,16.2,6.9,*
C11C,V25A,38.6,7.3,
C11C,V25B,61.4,7.3,
C11C,V26A,8.5,4.9,**
C11C,V26B,6.1,4.9,**
C11C,V26C,24,8,*
C11C,V26D,18.3,6.1,*
C11C,V26E,26.4,6.6,
C11C,V26F,16.7,7.3,*
C11C,V27A,15.6,6.3,*
C11C,V27B,84.4,6.3,
C11C,V28A,41,7,
C11C,V29A,95.6,2.7,
C11C,V30A,84.1,4.8,
C12A,V00T,69.8,1.4,
C12A,V01A,7.8,0.9,
C12A,V01B,11.2,1,
C12A,V01C,10.8,1,
C12A,V01D,20.2,1.3,
C12A,V01E,24,1.4,
C12A,V01F,12.1,1,
C12A,V01G,13.9,1.1,
C12A,V01M,7.2,0.1,
C12A,V02A,30,1.4,
C12A,V02B,14.8,1.2,
C12A,V02C,10.3,0.9,
C12A,V02D,15.6,1.1,
C12A,V02E,13.7,1,
C12A,V02F,6.5,0.8,
C12A,V02G,9.2,0.8,
C12A,V02M,5.7,0.1,
C12A,V03A,59.2,1.7,
C12A,V03B,32.3,1.3,
C12A,V03C,5.6,0.9,
C12A,V03D,2.9,0.7,
C12A,V04F,74.1,9.3,
C12A,V05A,34,9.8,
C12A,V06A,46.5,1.7,
C12A,V06B,40.7,1.4,
C12A,V06C,8.8,1,
C12A,V06D,4,0.8,
C12A,V07A,74,8.2,
C12A,V08A,39.1,9,
C12A,V09A,69.7,1.7,
C12A,V09B,26.5,1.5,
C12A,V09C,2.7,0.5,
C12A,V09D,1.1,0.4,*
C12A,V10A,64.4,17.2,
C12A,V11A,45,16.3,*
C12A,V12A,36.8,1.8,
C12A,V12B,26.8,1.6,
C12A,V12C,9.7,1,
C12A,V12D,26.8,2.1,
C12A,V13A,41.1,4.9,
C12A,V14A,12.7,2.5,
C12A,V15A,43,4.7,
C12A,V16A,10,2.1,
C12A,V17A,52.8,1.6,
C12A,V17B,47.2,1.6,
C12A,V18A,4.6,0.8,
C12A,V18B,50,2.3,
C12A,V18C,27.3,1.8,
C12A,V18D,6,0.9,
C12A,V18E,6.6,1,
C12A,V18F,5.5,1,
C12A,V19A,81.6,1.4,
C12A,V19B,18.4,1.4,
C12A,V20A,30.5,1.7,
C12A,V20B,9.6,0.9,
C12A,V20C,5.6,0.7,
C12A,V20D,18.2,1.2,
C12A,V20E,4.1,0.7,
C12A,V20F,24.4,1.6,
C12A,V20G,7.6,0.8,
C12A,V21A,88.1,1.2,
C12A,V21B,11.9,1.2,
C12A,V22A,7.6,1,
C12A,V22B,7.4,0.9,
C12A,V22C,52.2,1.4,
C12A,V22D,4.2,0.6,
C12A,V22E,5.3,0.8,
C12A,V22F,4.1,0.6,
C12A,V22G,15.7,1.2,
C12A,V22H,3.6,0.5,
C12A,V23A,69.4,1.8,
C12A,V23B,30.6,1.8,
C12A,V24A,10.7,1.3,
C12A,V24B,34.9,2,
C12A,V24C,13.8,1.5,
C12A,V24D,8.9,1.1,
C12A,V24E,16.7,1.3,
C12A,V24F,14.9,1.3,
C12A,V25A,79.3,1.4,
C12A,V25B,20.7,1.4,
C12A,V26A,6.2,0.9,
C12A,V26B,5.4,0.8,
C12A,V26C,24.3,1.5,
C12A,V26D,21.7,1.4,
C12A,V26E,26.4,1.6,
C12A,V26F,16,1.5,
C12A,V27A,21.1,1.3,
C12A,V27B,78.9,1.3,
C12A,V28A,56.8,1.6,
C12A,V29A,95,0.7,
C12A,V30A,89.7,1,
C12B,V00T,12.8,0,B
C12B,V01A,13.2,2.6,
C12B,V01B,19.1,3.3,
C12B,V01C,12.6,2.3,
C12B,V01D,18.5,3,
C12B,V01E,17,2.7,
C12B,V01F,8.3,1.9,
C12B,V01G,11.2,2.5,
C12B,V01M,6.6,0.2,
C12B,V02A,30.9,3.1,
C12B,V02B,17,2.6,
C12B,V02C,8,2,
C12B,V02D,13.2,1.9,
C12B,V02E,11,2.2,
C12B,V02F,4.8,1.7,*
C12B,V02G,15,3,
C12B,V02M,5.6,0.2,
C12B,V03A,58.4,3.5,
C12B,V03B,33.4,3.5,
C12B,V03C,5.8,1.9,*
C12B,V03D,2.4,1,*
C12B,V04F,63.4,22.5,*
C12B,V05A,48.9,22.3,*
C12B,V06A,42.9,3.8,
C12B,V06B,42,3.3,
C12B,V06C,11,2.2,
C12B,V06D,4.1,1.4,*
C12B,V07A,75,14.3,
C12B,V08A,43.7,13.6,*
C12B,V09A,62.4,3.5,
C12B,V09B,33.3,3.5,
C12B,V09C,3.4,1.1,*
C12B,V09D,0.9,0.5,**
C12B,V10A,64.3,25.3,*
C12B,V11A,49.9,26,**
C12B,V12A,37.3,3.5,
C12B,V12B,29,3.2,
C12B,V12C,9.9,2.2,
C12B,V12D,23.8,4,
C12B,V13A,32.4,7.6,
C12B,V14A,12.1,4.6,*
C12B,V15A,56.7,8.3,
C12B,V16A,8.5,3.8,*
C12B,V17A,65.6,3.8,
C12B,V17B,34.4,3.8,
C12B,V18A,7.8,2.5,*
C12B,V18B,41.1,4.7,
C12B,V18C,30.7,4.2,
C12B,V18D,5.6,2,*
C12B,V18E,5.5,1.9,*
C12B,V18F,9.4,2.7,
C12B,V19A,86.8,2.4,
C12B,V19B,13.2,2.4,
C12B,V20A,24.8,3.7,
C12B,V20B,10.7,2.8,
C12B,V20C,4.4,1.6,*
C12B,V20D,17.6,2.8,
C12B,V20E,2,1.1,**
C12B,V20F,31.3,4.2,
C12B,V20G,9.1,2.5,
C12B,V21A,89.9,2.2,
C12B,V21B,10.1,2.2,
C12B,V22A,8.6,2.4,
C12B,V22B,7.4,1.9,
C12B,V22C,39.8,4.5,
C12B,V22D,5.8,2.1,*
C12B,V22E,4.5,1.8,*
C12B,V22F,3.4,1.1,*
C12B,V22G,24.8,3.7,
C12B,V22H,5.8,2,*
C12B,V23A,79.6,2.8,
C12B,V23B,20.4,2.8,
C12B,V24A,10.6,2.3,
C12B,V24B,36.5,4.1,
C12B,V24C,12,3,
C12B,V24D,9.7,2.5,
C12B,V24E,12.6,2.8,
C12B,V24F,18.5,4.1,
C12B,V25A,84.1,2.7,
C12B,V25B,15.9,2.7,
C12B,V26A,4.3,1.4,*
C12B,V26B,6.1,2.2,*
C12B,V26C,29.6,4,
C12B,V26D,16.2,2.8,
C12B,V26E,26.2,3.9,
C12B,V26F,17.6,3.5,
C12B,V27A,25,3.3,
C12B,V27B,75,3.3,
C12B,V28A,52,3.9,
C12B,V29A,93.7,1.9,
C12B,V30A,80.4,3.1,
C12C,V00T,8.2,1,
C12C,V01A,19.7,5.4,
C12C,V01B,28.3,5.2,
C12C,V01C,9.6,3,*
C12C,V01D,14.2,3.6,
C12C,V01E,13.6,4.4,*
C12C,V01F,7.5,2.9,*
C12C,V01G,7.1,3.1,*
C12C,V01M,6,0.3,
C12C,V02A,34,6.7,
C12C,V02B,19.7,4.3,
C12C,V02C,7.8,3.2,*
C12C,V02D,12.3,3.2,
C12C,V02E,10.2,3.7,*
C12C,V02F,7,2.8,*
C12C,V02G,9.1,2.9,*
C12C,V02M,5.5,0.4,
C12C,V03A,57,6.4,
C12C,V03B,37.6,6.1,
C12C,V03C,4.1,2.3,**
C12C,V03D,1.4,1.1,**
C12C,V04F,60.9,44.7,**
C12C,V05A,53.2,48.5,**
C12C,V06A,45.9,6.2,
C12C,V06B,43.2,6.3,
C12C,V06C,7.4,2.7,*
C12C,V06D,3.4,1.8,**
C12C,V07A,72.9,23.3,*
C12C,V08A,33.4,25,**
C12C,V09A,57.8,6.5,
C12C,V09B,38.4,6.4,
C12C,V09C,2.4,1.3,**
C12C,V09D,1.3,0.8,**
C12C,V10A,57.5,37.5,**
C12C,V11A,42.5,37.5,**
C12C,V12A,36.1,6.4,
C12C,V12B,46.1,5.8,
C12C,V12C,9.5,3.4,*
C12C,V12D,8.2,2.8,*
C12C,V13A,36.4,20.4,**
C12C,V14A,30.4,20.2,**
C12C,V15A,36.8,18.8,**
C12C,V16A,18.9,13.2,**
C12C,V17A,55.4,5.4,
C12C,V17B,44.6,5.4,
C12C,V18A,16.3,8.7,**
C12C,V18B,41.5,6.7,
C12C,V18C,33.2,6.9,
C12C,V18D,0.7,0.6,**
C12C,V18E,4.1,3.1,**
C12C,V18F,4.2,2.5,**
C12C,V19A,73.3,4.5,
C12C,V19B,26.7,4.5,
C12C,V20A,21.5,5.8,
C12C,V20B,7,3.4,*
C12C,V20C,3.3,2.4,**
C12C,V20D,12.1,3.7,*
C12C,V20E,2.6,2.3,**
C12C,V20F,42,8.9,
C12C,V20G,11.6,6,**
C12C,V21A,73.1,4.8,
C12C,V21B,26.9,4.8,
C12C,V22A,12.3,4.4,*
C12C,V22B,12.8,5.2,*
C12C,V22C,29.4,6.8,
C12C,V22D,12.8,5.7,*
C12C,V22E,5.4,3.1,**
C12C,V22F,1.6,1.3,**
C12C,V22G,16.8,4.4,
C12C,V22H,8.9,4.3,*
C12C,V23A,73.6,5.4,
C12C,V23B,26.4,5.4,
C12C,V24A,11.7,4.2,*
C12C,V24B,40.8,6.8,
C12C,V24C,13.7,4.1,
C12C,V24D,5.3,2.8,**
C12C,V24E,10.4,4.1,*
C12C,V24F,18,5.8,*
C12C,V25A,69.5,5.4,
C12C,V25B,30.5,5.4,
C12C,V26A,5.9,3.3,**
C12C,V26B,9.5,3.7,*
C12C,V26C,32.3,6.4,
C12C,V26D,15.3,4.9,*
C12C,V26E,22.4,5.7,
C12C,V26F,14.6,4.8,*
C12C,V27A,13.5,3.5,
C12C,V27B,86.5,3.5,
C12C,V28A,39.6,5.6,
C12C,V29A,97.8,1.4,
C12C,V30A,74.9,5.6,
C12D,V00T,14.7,1.1,
C12D,V01A,9.1,2.1,
C12D,V01B,14.1,3,
C12D,V01C,13.2,3.4,
C12D,V01D,19.9,3.1,
C12D,V01E,21.1,3.2,
C12D,V01F,12.9,2.8,
C12D,V01G,9.8,3.1,*
C12D,V01M,7,0.2,
C12D,V02A,35.5,4.1,
C12D,V02B,15.2,3.2,
C12D,V02C,9.4,2.2,
C12D,V02D,16,2.7,
C12D,V02E,10.7,2.9,
C12D,V02F,6.1,1.9,*
C12D,V02G,7.2,3,*
C12D,V02M,5.3,0.3,
C12D,V03A,56,4.8,
C12D,V03B,37.4,4.3,
C12D,V03C,5.6,2,*
C12D,V03D,1.1,0.8,**
C12D,V04F,62.6,37.6,**
C12D,V05A,37.4,37.6,***
C12D,V06A,43.3,4.7,
C12D,V06B,43.2,4,
C12D,V06C,10.6,2.4,
C12D,V06D,3,1.2,*
C12D,V07A,71.6,17.4,
C12D,V08A,49.4,22.2,*
C12D,V09A,59.1,4.5,
C12D,V09B,35.1,4.2,
C12D,V09C,4.8,1.9,*
C12D,V09D,1.1,0.6,**
C12D,V10A,82.5,20.2,
C12D,V11A,23.6,23.5,**
C12D,V12A,40.6,4.3,
C12D,V12B,36.8,3.2,
C12D,V12C,10.6,2.4,
C12D,V12D,12,3.5,
C12D,V13A,37.1,13.8,*
C12D,V14A,34,16.3,*
C12D,V15A,25.6,13.2,**
C12D,V16A,17.8,10,**
C12D,V17A,19.1,3.3,
C12D,V17B,80.9,3.3,
C12D,V18A,7,4.1,**
C12D,V18B,54.6,7.5,
C12D,V18C,17.9,5.7,*
C12D,V18D,5.4,3.4,**
C12D,V18E,8.6,5,**
C12D,V18F,6.5,3.8,**
C12D,V19A,37.4,4.1,
C12D,V19B,62.6,4.1,
C12D,V20A,26.2,5,
C12D,V20B,11.5,4.1,*
C12D,V20C,6.2,2.9,*
C12D,V20D,13.7,4.2,*
C12D,V20E,4.9,3,**
C12D,V20F,27.4,6.3,
C12D,V20G,10.1,3.8,*
C12D,V21A,42.1,4.1,
C12D,V21B,57.9,4.1,
C12D,V22A,10.9,3.2,
C12D,V22B,8.5,2.9,*
C12D,V22C,44.1,5.5,
C12D,V22D,7.2,3.5,*
C12D,V22E,6.9,2.8,*
C12D,V22F,3.5,2.5,**
C12D,V22G,14.3,3.6,
C12D,V22H,4.6,1.9,*
C12D,V23A,57.9,4.1,
C12D,V23B,42.1,4.1,
C12D,V24A,14.7,3.6,
C12D,V24B,28.6,4.2,
C12D,V24C,18.7,4.1,
C12D,V24D,14.2,4.2,
C12D,V24E,9.3,2.7,
C12D,V24F,14.4,5.2,*
C12D,V25A,45.2,3.7,
C12D,V25B,54.8,3.7,
C12D,V26A,7.9,3,*
C12D,V26B,8.6,4.1,*
C12D,V26C,29.4,6.1,
C12D,V26D,13.2,3.2,
C12D,V26E,23.7,4.7,
C12D,V26F,17,5.4,*
C12D,V27A,12.8,3,
C12D,V27B,87.2,3,
C12D,V28A,40.8,4.2,
C12D,V29A,95.4,1.7,
C12D,V30A,85.3,2.8,
C13A,V00T,3.6,0,B
C13A,V01A,9.1,5.1,**
C13A,V01B,13.6,5.1,*
C13A,V01C,9.7,3.7,*
C13A,V01D,16.1,5,*
C13A,V01E,23.3,6.9,
C13A,V01F,12.3,5,*
C13A,V01G,16,6.7,*
C13A,V01M,7.2,0.4,
C13A,V02A,26.7,6.6,
C13A,V02B,13.2,4.2,*
C13A,V02C,8.2,3.8,*
C13A,V02D,13.9,4.4,*
C13A,V02E,14.1,3.6,
C13A,V02F,12.1,5.2,*
C13A,V02G,11.8,2.8,
C13A,V02M,6.1,0.4,
C13A,V03A,54.6,9.4,
C13A,V03B,36.1,8.4,
C13A,V03C,5.4,4.3,**
C13A,V03D,3.8,3.3,**
C13A,V04F,71.4,42.8,**
C13A,V05A,31,43.4,***
C13A,V06A,49.7,9.2,
C13A,V06B,36.9,7.5,
C13A,V06C,8.4,4.2,*
C13A,V06D,4.9,3.7,**
C13A,V07A,44.3,49.5,***
C13A,V08A,57.5,49.5,**
C13A,V09A,62.2,8.4,
C13A,V09B,32.6,6.6,
C13A,V09C,2.3,2.7,***
C13A,V09D,2.8,2.7,**
C13A,V10A,61.3,62.6,***
C13A,V11A,38.7,62.6,***
C13A,V12A,14.8,5.9,*
C13A,V12B,20.8,6.4,*
C13A,V12C,7.7,4.3,**
C13A,V12D,56.6,10.5,
C13A,V13A,6.7,5.1,**
C13A,V14A,1.4,1.6,***
C13A,V15A,89,5.8,
C13A,V16A,2.9,3,***
C13A,V17A,55.5,7.6,
C13A,V17B,44.5,7.6,
C13A,V18A,2.9,3,***
C13A,V18B,44.2,8.9,
C13A,V18C,33.3,8.6,
C13A,V18D,3.2,2.2,**
C13A,V18E,8.9,6.4,**
C13A,V18F,7.5,4.5,**
C13A,V19A,83.9,5.2,
C13A,V19B,16.1,5.2,*
C13A,V20A,23.2,7,*
C13A,V20B,14.2,6.7,*
C13A,V20C,3.6,2.4,**
C13A,V20D,18.3,7.3,*
C13A,V20E,4,2.8,**
C13A,V20F,25.2,5.3,
C13A,V20G,11.6,7.4,**
C13A,V21A,86.7,5.2,
C13A,V21B,13.3,5.2,*
C13A,V22A,7.4,3.3,*
C13A,V22B,7.1,3.2,*
C13A,V22C,39.4,8.1,
C13A,V22D,9.6,4.3,*
C13A,V22E,4.5,3.1,**
C13A,V22F,6.7,4.2,**
C13A,V22G,22.7,6,
C13A,V22H,2.7,2.4,**
C13A,V23A,74.4,5.4,
C13A,V23B,25.6,5.4,
C13A,V24A,11.5,4.4,*
C13A,V24B,32.2,8.4,
C13A,V24C,14.6,5.7,*
C13A,V24D,8.6,6.7,**
C13A,V24E,16.7,6.6,*
C13A,V24F,16.4,6.4,*
C13A,V25A,84.8,5.6,
C13A,V25B,15.2,5.6,*
C13A,V26A,2.6,1.7,**
C13A,V26B,3.7,3,**
C13A,V26C,20.9,5.9,
C13A,V26D,23.3,5.2,
C13A,V26E,25.6,5.5,
C13A,V26F,24,6.4,
C13A,V27A,25.7,7.5,
C13A,V27B,74.3,7.5,
C13A,V28A,72.1,5.6,
C13A,V29A,93.3,4.1,
C13A,V30A,87.7,5,
C13B,V00T,34.9,0,B
C13B,V01A,11.2,1.8,
C13B,V01B,15.5,2,
C13B,V01C,11.6,1.9,
C13B,V01D,18.6,2,
C13B,V01E,22,2.3,
C13B,V01F,11,1.7,
C13B,V01G,10.1,1.7,
C13B,V01M,6.9,0.1,
C13B,V02A,34,2.5,
C13B,V02B,15.7,1.9,
C13B,V02C,9,1.5,
C13B,V02D,15.5,1.7,
C13B,V02E,13.1,1.4,
C13B,V02F,5.2,1.1,
C13B,V02G,7.5,1.4,
C13B,V02M,5.4,0.2,
C13B,V03A,57.8,3.4,
C13B,V03B,35.3,2.9,
C13B,V03C,5,1.3,
C13B,V03D,2,1,**
C13B,V04F,69.5,22.2,*
C13B,V05A,30.5,22.2,**
C13B,V06A,46.6,3.6,
C13B,V06B,41.8,2.9,
C13B,V06C,8.6,1.8,
C13B,V06D,2.9,1.1,*
C13B,V07A,79.4,13.3,
C13B,V08A,34.9,16.7,*
C13B,V09A,62.4,3.4,
C13B,V09B,33.9,3.1,
C13B,V09C,2.7,0.9,*
C13B,V09D,1.1,0.5,*
C13B,V10A,81,15.4,
C13B,V11A,25.9,16.6,**
C13B,V12A,40,3.3,
C13B,V12B,36.8,2.9,
C13B,V12C,10.3,1.7,
C13B,V12D,12.9,2.4,
C13B,V13A,53.4,11.7,
C13B,V14A,22.3,9.2,*
C13B,V15A,18.7,8,*
C13B,V16A,21.8,6.7,*
C13B,V17A,43.6,3,
C13B,V17B,56.4,3,
C13B,V18A,7.7,3,*
C13B,V18B,51.8,3.3,
C13B,V18C,25.3,3.3,
C13B,V18D,4.3,1.5,*
C13B,V18E,6.6,1.9,
C13B,V18F,4.3,1.4,*
C13B,V19A,67.1,3.4,
C13B,V19B,32.9,3.4,
C13B,V20A,24.6,2.8,
C13B,V20B,9,1.7,
C13B,V20C,5.2,1.3,
C13B,V20D,13.8,1.9,
C13B,V20E,5.4,1.5,
C13B,V20F,33.6,4,
C13B,V20G,8.4,2.2,
C13B,V21A,71.6,3,
C13B,V21B,28.4,3,
C13B,V22A,8.8,1.6,
C13B,V22B,9.2,1.8,
C13B,V22C,46.9,3.1,
C13B,V22D,7.4,1.8,
C13B,V22E,6.9,1.5,
C13B,V22F,2.5,1.1,*
C13B,V22G,14.3,2.4,
C13B,V22H,4,1.3,*
C13B,V23A,66.4,3.4,
C13B,V23B,33.6,3.4,
C13B,V24A,11.5,2.4,
C13B,V24B,34.5,3.6,
C13B,V24C,15.4,2.5,
C13B,V24D,9.8,2.2,
C13B,V24E,14,2,
C13B,V24F,15,2.8,
C13B,V25A,66.1,3.1,
C13B,V25B,33.9,3.1,
C13B,V26A,6.7,1.8,
C13B,V26B,6.2,1.8,
C13B,V26C,26.8,2.7,
C13B,V26D,23,2.4,
C13B,V26E,23.9,2.7,
C13B,V26F,13.5,2.4,
C13B,V27A,15.7,1.7,
C13B,V27B,84.3,1.7,
C13B,V28A,42.9,2.7,
C13B,V29A,98.3,0.7,
C13B,V30A,85.3,2,
C13C,V00T,9.4,0,B
C13C,V01A,8.6,2.1,
C13C,V01B,12.5,2.7,
C13C,V01C,9.1,1.9,
C13C,V01D,18.7,2.9,
C13C,V01E,21.5,3.2,
C13C,V01F,13.6,2.6,
C13C,V01G,16,3,
C13C,V01M,7.3,0.2,
C13C,V02A,30.3,3.6,
C13C,V02B,15.4,2.8,
C13C,V02C,10.2,3,
C13C,V02D,13.2,2.5,
C13C,V02E,12,2.6,
C13C,V02F,6.7,1.8,
C13C,V02G,12.2,2.8,
C13C,V02M,5.7,0.2,
C13C,V03A,56.6,4.6,
C13C,V03B,33.7,4.4,
C13C,V03C,6.9,2.5,*
C13C,V03D,2.7,2.1,**
C13C,V04F,82.9,24.6,
C13C,V05A,24.2,20.6,**
C13C,V06A,44.9,4.8,
C13C,V06B,39.7,4.3,
C13C,V06C,10.6,2.7,
C13C,V06D,4.8,2.4,**
C13C,V07A,78.3,17.7,
C13C,V08A,28.5,15.3,**
C13C,V09A,70.8,3.4,
C13C,V09B,24,3.3,
C13C,V09C,4.1,1.5,*
C13C,V09D,1.1,0.7,**
C13C,V10A,57.8,34.6,**
C13C,V11A,48.4,35,**
C13C,V12A,31.4,4.7,
C13C,V12B,22.4,3.6,
C13C,V12C,9.8,3.1,*
C13C,V12D,36.4,6.2,
C13C,V13A,34.7,10.5,*
C13C,V14A,8.3,4,*
C13C,V15A,55.5,10.9,
C13C,V16A,7.5,3.9,**
C13C,V17A,50.8,3.1,
C13C,V17B,49.2,3.1,
C13C,V18A,6.7,2.7,*
C13C,V18B,42.6,5.3,
C13C,V18C,30.3,4.4,
C13C,V18D,7.6,2.4,*
C13C,V18E,7.6,3.2,*
C13C,V18F,5.3,2.4,*
C13C,V19A,76.4,3.8,
C13C,V19B,23.6,3.8,
C13C,V20A,28.8,4.2,
C13C,V20B,8.7,2.3,
C13C,V20C,3.7,1.9,**
C13C,V20D,17.9,3.2,
C13C,V20E,3,1.5,*
C13C,V20F,29.4,4.5,
C13C,V20G,8.5,2.5,
C13C,V21A,82.7,3.8,
C13C,V21B,17.3,3.8,
C13C,V22A,7.7,2.5,*
C13C,V22B,5.9,1.7,
C13C,V22C,43.8,4.7,
C13C,V22D,5.3,2,*
C13C,V22E,5.3,1.5,
C13C,V22F,4,1.4,*
C13C,V22G,22.6,3.8,
C13C,V22H,5.3,1.8,*
C13C,V23A,67.8,3.8,
C13C,V23B,32.2,3.8,
C13C,V24A,11.1,3.6,*
C13C,V24B,32.5,4.2,
C13C,V24C,16.3,3.6,
C13C,V24D,7.2,2.6,*
C13C,V24E,15.6,3.7,
C13C,V24F,17.4,3.6,
C13C,V25A,73.1,3.6,
C13C,V25B,26.9,3.6,
C13C,V26A,7.2,2,
C13C,V26B,3.8,1.8,*
C13C,V26C,28.4,4.4,
C13C,V26D,17.7,2.8,
C13C,V26E,26.7,4.6,
C13C,V26F,16.2,3.3,
C13C,V27A,19.5,3.6,
C13C,V27B,80.5,3.6,
C13C,V28A,47.5,4.6,
C13C,V29A,92.8,2.6,
C13C,V30A,87.7,3.3,
C13D,V00T,6.2,0,B
C13D,V01A,7.9,3.2,*
C13D,V01B,10.5,3.7,*
C13D,V01C,10.6,3,
C13D,V01D,15.3,3.3,
C13D,V01E,24.9,5.1,
C13D,V01F,14.9,3.5,
C13D,V01G,15.9,3.8,
C13D,V01M,7.4,0.2,
C13D,V02A,27,4,
C13D,V02B,17,4.4,
C13D,V02C,9.2,3,*
C13D,V02D,13.9,3,
C13D,V02E,13.9,4.3,*
C13D,V02F,6.6,3.2,*
C13D,V02G,12.4,2.8,
C13D,V02M,5.9,0.3,
C13D,V03A,53.9,8.1,
C13D,V03B,35.2,6.7,
C13D,V03C,6.6,2.9,*
C13D,V03D,4.3,2.3,**
C13D,V04F,58.6,24.6,*
C13D,V05A,54.4,36.5,**
C13D,V06A,40.9,6.8,
C13D,V06B,43.6,4.9,
C13D,V06C,11.7,4.2,*
C13D,V06D,3.8,1.7,*
C13D,V07A,62.9,19.6,*
C13D,V08A,60.6,28.7,*
C13D,V09A,65.9,5.5,
C13D,V09B,30.9,5,
C13D,V09C,2.7,2,**
C13D,V09D,0.4,0.5,***
C13D,V10A,S,,S
C13D,V11A,S,,S
C13D,V12A,37.4,7.8,
C13D,V12B,23.1,4.5,
C13D,V12C,7.1,3.7,**
C13D,V12D,32.5,7.1,
C13D,V13A,43.8,13.7,*
C13D,V14A,8.6,6.7,**
C13D,V15A,41.7,14.7,*
C13D,V16A,9.2,4.6,**
C13D,V17A,51,5.8,
C13D,V17B,49,5.8,
C13D,V18A,3.5,3.6,***
C13D,V18B,54,6,
C13D,V18C,24,5.3,
C13D,V18D,5.8,4,**
C13D,V18E,5.7,3,**
C13D,V18F,7,3,*
C13D,V19A,77.5,4.2,
C13D,V19B,22.5,4.2,
C13D,V20A,25,5.1,
C13D,V20B,9.2,3.5,*
C13D,V20C,6.3,2.3,*
C13D,V20D,20.5,5,
C13D,V20E,3.1,1.7,**
C13D,V20F,24.9,4.4,
C13D,V20G,11,3.5,*
C13D,V21A,86.3,3.8,
C13D,V21B,13.7,3.8,
C13D,V22A,6.4,3.3,**
C13D,V22B,7.7,2.8,*
C13D,V22C,49.6,6.1,
C13D,V22D,4.4,2.3,**
C13D,V22E,6,2.4,*
